@relation unbalance2 datasets
@attribute f1 numeric
@attribute f2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11}

@data
230400,349904,3
225467,348826,3
221901,353664,3
230962,352219,3
226574,355065,3
232007,354337,3
231907,348469,3
233220,349517,3
232043,354129,3
232439,348931,3
229121,349676,3
237086,349296,3
230847,351398,3
231264,353510,3
234173,348501,3
226701,348091,3
239587,353960,3
226154,354996,3
234512,353448,3
234223,346103,3
227889,349574,3
223766,350366,3
227110,349940,3
230506,348386,3
231470,344622,3
230999,353897,3
228511,353191,3
229816,352257,3
235660,349377,3
231358,346000,3
229333,351769,3
230059,347296,3
233026,349548,3
228996,353832,3
232646,353290,3
227460,348710,3
227752,350928,3
227468,347661,3
224256,346958,3
234519,349829,3
233919,346343,3
227834,355725,3
231667,351752,3
234284,348030,3
227296,349708,3
226906,352713,3
228690,349322,3
233087,349586,3
230905,352538,3
229494,354595,3
233483,353082,3
226532,350081,3
226684,351338,3
230060,350079,3
231179,348707,3
230992,348027,3
227015,347231,3
228706,347206,3
229195,349954,3
230600,345062,3
230481,349645,3
230695,345308,3
227641,348920,3
231777,347282,3
233319,350791,3
229371,352999,3
228911,344605,3
231596,347804,3
227385,347382,3
235498,349100,3
227509,349141,3
230071,347084,3
227523,348946,3
228580,352983,3
229507,350404,3
233233,348753,3
228703,350831,3
229898,351701,3
229491,344359,3
233795,349829,3
223642,355615,3
231786,350359,3
230246,350575,3
225390,354499,3
230091,346218,3
229768,352661,3
229914,349024,3
231950,350975,3
230047,351901,3
232184,349565,3
235436,348542,3
232199,352240,3
229618,349575,3
227762,350118,3
235824,352459,3
228793,352715,3
233317,349551,3
232705,347208,3
232138,351555,3
231233,354247,3
228202,347869,3
232433,351815,3
229637,354414,3
230062,349777,3
229897,351030,3
228569,349510,3
226234,346714,3
228677,347348,3
233914,346519,3
236338,350105,3
229874,355660,3
232002,350936,3
231370,355260,3
224769,346651,3
230595,348488,3
227116,355169,3
224967,345221,3
227783,345676,3
235317,356814,3
230288,353127,3
226603,350400,3
232265,350427,3
231555,353666,3
229021,351948,3
231769,352543,3
229101,354429,3
225969,353643,3
226022,350356,3
229568,345711,3
226969,354009,3
228342,346683,3
230168,342172,3
230458,351242,3
225049,349974,3
230990,348248,3
229706,350440,3
232037,354562,3
232705,351356,3
225836,348679,3
232007,350530,3
230498,344830,3
234114,345727,3
230596,346696,3
227664,346166,3
223529,356299,3
226778,351474,3
226180,352727,3
230489,349139,3
225741,347271,3
225576,352066,3
230449,351333,3
236027,349268,3
227256,344085,3
224952,356066,3
222663,355623,3
227199,346352,3
231711,354097,3
229453,349018,3
230069,348058,3
232144,346947,3
234630,349024,3
223904,349914,3
228637,345349,3
227690,350130,3
227850,344951,3
221861,348646,3
225870,346575,3
233798,354329,3
232173,348007,3
230288,349320,3
232256,351571,3
225660,348913,3
229507,348134,3
228822,344326,3
232370,348997,3
234685,354059,3
227236,351041,3
233432,346695,3
230178,353025,3
234045,349969,3
233116,352639,3
227050,350183,3
236056,343306,3
225449,346190,3
230679,355092,3
235002,349902,3
225241,347599,3
228943,350752,3
228776,351685,3
230506,347763,3
231844,351147,3
229100,345922,3
231387,347989,3
236878,348719,3
234916,351085,3
235473,356578,3
231730,352050,3
227818,346914,3
231173,344836,3
232147,347749,3
233269,355028,3
232397,351881,3
228099,346388,3
225916,353785,3
225696,346909,3
228268,349712,3
231602,347952,3
234894,350449,3
229701,347813,3
232920,347956,3
226126,347276,3
234233,356824,3
230243,343713,3
233931,353612,3
232015,348744,3
227957,351530,3
226921,352947,3
222701,344655,3
229637,352294,3
229528,349151,3
228750,346632,3
232892,350189,3
229961,349707,3
232179,351187,3
232406,351511,3
230857,349125,3
227199,352075,3
231815,351150,3
228653,353874,3
225415,354021,3
233080,348764,3
237735,349903,3
227474,353114,3
230051,356384,3
233897,354472,3
223259,349323,3
223916,350058,3
229220,354986,3
233313,346799,3
240713,350297,3
240158,348524,3
233215,354717,3
232027,346268,3
228190,348179,3
224364,349627,3
229691,351008,3
230564,348807,3
230309,346833,3
235240,349482,3
230352,349010,3
235065,346778,3
232435,346033,3
232554,350897,3
225557,351741,3
232511,351930,3
232077,350207,3
227790,347808,3
231210,344902,3
231435,346968,3
231744,348220,3
232286,349292,3
233699,351135,3
230255,350720,3
231717,352747,3
230034,351075,3
233118,345903,3
228111,352255,3
233330,346922,3
226157,348097,3
232797,347922,3
229562,351901,3
230976,344500,3
228917,351701,3
229599,347554,3
231001,347302,3
232745,345972,3
232800,347544,3
231113,346108,3
233967,347411,3
231183,353679,3
233858,349645,3
236001,347116,3
226272,353200,3
226433,351408,3
233950,351450,3
229521,348090,3
231509,352122,3
234949,348315,3
227980,347181,3
226924,347641,3
230286,348455,3
230596,351578,3
231653,352872,3
231596,343736,3
225492,347966,3
229357,345260,3
229239,353586,3
222591,354189,3
225841,347416,3
232441,352860,3
226520,351279,3
230768,351193,3
224437,352241,3
230932,352359,3
232788,350927,3
233611,347969,3
228624,354546,3
226900,346464,3
232480,349914,3
229858,348843,3
230182,353134,3
233886,354096,3
235775,354629,3
227233,354136,3
228453,345369,3
230268,351161,3
232123,350240,3
234244,348438,3
231795,350752,3
228645,348871,3
233170,346416,3
231839,347646,3
229488,346907,3
231878,347354,3
230638,349641,3
235766,351196,3
229207,346824,3
234007,345511,3
233752,347050,3
228314,351736,3
232151,352926,3
232841,345799,3
235178,351612,3
225900,348155,3
227451,346800,3
230509,350931,3
222517,344865,3
225173,345169,3
224282,348211,3
232213,342906,3
228007,347230,3
239493,346711,3
232566,344625,3
232576,347447,3
229494,350056,3
229011,348886,3
232577,357150,3
233731,349808,3
234615,347639,3
234349,352639,3
233455,352267,3
229922,346996,3
229917,349596,3
227220,345997,3
229575,348759,3
231241,349085,3
225600,356155,3
228709,351981,3
228711,346127,3
230296,345457,3
228966,347622,3
228978,350955,3
225861,355457,3
226336,347676,3
225906,349023,3
230975,345080,3
231367,353915,3
224077,351250,3
226447,352398,3
228832,352177,3
231718,343592,3
230661,353585,3
232721,350053,3
225722,347625,3
227925,348333,3
225728,352986,3
230283,356008,3
227424,352931,3
232411,355933,3
224658,347749,3
230255,345214,3
223162,348073,3
227125,346303,3
229751,346477,3
231259,348931,3
231050,345378,3
224441,346583,3
231494,349791,3
232528,350596,3
227475,347246,3
233213,349475,3
228222,349719,3
227319,348594,3
230591,352259,3
232077,347347,3
231462,351571,3
230942,354818,3
231871,355439,3
229018,348250,3
232170,351791,3
231968,347113,3
225066,350981,3
228169,344556,3
232985,344870,3
228857,346989,3
228052,344032,3
229188,351493,3
232936,350516,3
226027,352712,3
232469,351213,3
232530,352299,3
231612,347056,3
227941,352523,3
226430,349556,3
232879,348218,3
231297,353711,3
230386,352385,3
230572,349467,3
231290,350999,3
231157,348932,3
233786,347714,3
232096,350869,3
230277,349174,3
233096,349083,3
235998,351739,3
230797,348579,3
233126,349284,3
226550,354899,3
233634,343215,3
228205,347410,3
228934,345897,3
232163,356625,3
228712,349064,3
223107,354464,3
223722,349934,3
225620,349756,3
231727,346468,3
228425,346465,3
228949,349672,3
226599,347699,3
235940,357099,3
229235,346328,3
227449,354123,3
230817,351418,3
225030,348431,3
228349,346580,3
230313,347678,3
236608,348526,3
230945,345847,3
230991,354897,3
232462,347683,3
233288,346499,3
228307,349884,3
231129,350176,3
224641,345111,3
231501,348657,3
226420,350407,3
229488,353997,3
230652,348961,3
227326,352633,3
234037,345310,3
228370,348559,3
228002,350341,3
232145,342605,3
234170,351124,3
230561,348094,3
226671,346169,3
233295,354027,3
227615,350688,3
223595,346989,3
226857,348527,3
234875,345952,3
236513,347338,3
230682,354365,3
230292,356340,3
224371,351825,3
224319,347113,3
232372,351318,3
229210,348214,3
227532,347535,3
228349,352945,3
228505,356123,3
229608,350828,3
226544,352747,3
230661,347876,3
230880,349245,3
232610,349195,3
228412,354014,3
235024,349094,3
228952,349969,3
231698,352071,3
228554,348502,3
235399,347620,3
228492,349155,3
232935,348036,3
228873,348177,3
232988,353050,3
233451,349994,3
229495,352533,3
228944,345609,3
228223,349516,3
229397,346028,3
228632,349822,3
224054,345711,3
229142,350926,3
230921,352704,3
227620,348418,3
227963,350315,3
228081,352506,3
229874,352049,3
227412,349887,3
226063,344397,3
234880,349076,3
228237,343559,3
231713,348991,3
226294,352404,3
236250,352115,3
230029,357638,3
233684,349761,3
232439,352470,3
229974,350339,3
230995,347150,3
228033,349902,3
230357,348242,3
232706,347369,3
228307,347934,3
228198,349189,3
229352,358253,3
232405,348576,3
226885,347512,3
226676,347391,3
229080,349904,3
229162,353527,3
232182,346566,3
233407,342617,3
226627,349393,3
223977,352533,3
225033,341906,3
226211,352046,3
225923,353527,3
229723,350521,3
228695,343704,3
235076,350571,3
232334,352009,3
229918,352609,3
226083,351839,3
230496,352357,3
231095,353651,3
231406,346370,3
228837,353139,3
226833,344155,3
234958,350664,3
228262,350855,3
230137,353461,3
232193,347141,3
230083,350581,3
227573,353958,3
235172,351756,3
221188,351496,3
231488,350049,3
234762,348603,3
229577,353126,3
229642,351870,3
228047,353229,3
237690,349341,3
235130,350685,3
229894,353280,3
229196,346569,3
227411,351522,3
234862,351977,3
224920,354377,3
227261,355919,3
228614,353981,3
226554,346114,3
226140,344465,3
232237,346002,3
229779,352258,3
228462,348180,3
229188,346546,3
229662,349374,3
226999,349372,3
229332,345649,3
227279,349806,3
232557,346826,3
231547,347526,3
228902,352731,3
231047,348421,3
227307,347533,3
228069,354526,3
228036,353037,3
230655,351434,3
230169,350998,3
223587,346503,3
226900,347546,3
228457,352317,3
229319,350121,3
228376,348135,3
232069,356722,3
234098,348555,3
233185,348216,3
231224,348566,3
233423,342835,3
233740,352020,3
231755,353502,3
236311,352321,3
229200,346139,3
231101,346195,3
228561,352600,3
227990,347790,3
226901,353322,3
227592,346191,3
225941,351283,3
229047,346873,3
227764,348095,3
234924,348361,3
231669,354107,3
223883,351908,3
233696,350980,3
228311,353882,3
225010,346487,3
231680,344771,3
233874,351760,3
230922,350283,3
231277,350342,3
227476,346835,3
229527,352180,3
229689,351538,3
229269,345766,3
232319,350093,3
227556,353559,3
228981,349607,3
228585,356232,3
231312,350357,3
233982,349623,3
235617,346529,3
236614,350727,3
226823,351562,3
227688,355706,3
236141,348064,3
231187,349457,3
228252,350069,3
234431,351498,3
225087,350862,3
228533,354510,3
227035,351940,3
233538,348592,3
236188,358180,3
232346,348502,3
234734,351810,3
234944,355190,3
232203,355129,3
228392,346665,3
232871,349747,3
231044,347669,3
226458,349207,3
228234,349336,3
234730,346468,3
226355,350828,3
231024,351425,3
227592,349147,3
231771,348774,3
226888,348625,3
226026,342629,3
230701,346378,3
227198,346854,3
234140,350891,3
231648,350867,3
228921,348572,3
228904,351728,3
223681,350162,3
229967,352683,3
236906,350566,3
230973,350395,3
226761,351630,3
231058,350202,3
232305,353597,3
225817,347625,3
231666,351612,3
234516,349980,3
230721,351440,3
229050,347275,3
226792,352191,3
230222,342448,3
226803,347502,3
228950,356705,3
228683,355077,3
229850,350202,3
231472,346972,3
228668,348032,3
230220,347870,3
224581,351223,3
233170,355493,3
226865,349260,3
229112,349745,3
230537,349553,3
232830,354213,3
227467,348867,3
230085,351001,3
228141,346658,3
226562,351972,3
229885,346072,3
229461,351384,3
229871,347038,3
226741,359496,3
228373,350623,3
231053,347551,3
232196,349589,3
229145,353928,3
236293,350679,3
226786,344764,3
225761,352109,3
235170,349892,3
227067,346745,3
229402,354355,3
226865,350306,3
226289,346274,3
227554,354956,3
229485,353443,3
228584,345722,3
232742,350992,3
228677,352325,3
234013,348012,3
227399,351018,3
225068,349126,3
230933,349422,3
234175,347155,3
229264,354161,3
233907,351904,3
229230,349796,3
227999,350430,3
226084,354078,3
233386,349616,3
225902,347418,3
228968,351163,3
227536,352603,3
227555,348547,3
229103,345872,3
230453,344653,3
230746,346512,3
227330,354563,3
231078,353222,3
231629,346480,3
229557,349363,3
229281,350906,3
226176,347536,3
230981,351138,3
235206,348265,3
232369,346737,3
229636,346943,3
231823,352108,3
230585,348700,3
231812,348973,3
230390,349922,3
230030,346933,3
235027,348807,3
230390,352103,3
232019,353328,3
232460,350151,3
234196,351143,3
229508,347514,3
231987,348685,3
230207,348742,3
228473,351495,3
229677,349188,3
231911,353796,3
227637,346549,3
235007,351452,3
235957,348563,3
227695,349853,3
228903,350271,3
231460,343394,3
231274,349473,3
234380,348257,3
229774,356169,3
235041,353796,3
227359,349216,3
230254,348201,3
231023,349419,3
226942,350450,3
230187,353232,3
229161,349632,3
232712,352912,3
231726,349237,3
235862,354220,3
233150,348914,3
230325,346542,3
151408,314435,4
149331,312362,4
134794,305549,4
134103,286164,4
153814,297748,4
136957,294511,4
141954,305230,4
151588,285478,4
140330,313495,4
130448,319617,4
137269,295059,4
151578,308914,4
132962,304831,4
151412,305370,4
138419,317993,4
130315,307650,4
131073,304185,4
149095,299080,4
143323,311083,4
142708,312957,4
125177,310915,4
151944,313651,4
138688,317310,4
144161,320321,4
153425,304242,4
128361,310762,4
144286,314612,4
126707,310399,4
120771,313239,4
152900,299904,4
140766,316249,4
144311,305202,4
129948,308106,4
143540,329516,4
132115,309098,4
144838,313093,4
131363,285182,4
143749,318914,4
167224,326312,4
148322,298526,4
135310,307718,4
137649,302557,4
124828,289786,4
141093,296428,4
150577,309665,4
151568,310326,4
133645,316847,4
143676,306613,4
143064,306700,4
140561,325552,4
132945,302635,4
132759,301845,4
140044,315056,4
135813,315545,4
135722,309619,4
145320,310234,4
147144,303258,4
139444,322236,4
143106,312107,4
152482,317651,4
134158,321158,4
143706,317136,4
145008,289322,4
137555,320760,4
137647,304591,4
139804,310978,4
132445,311628,4
154726,293028,4
140051,325189,4
132356,313017,4
136771,316958,4
154578,308751,4
122151,315040,4
145217,309720,4
148515,307374,4
147453,320713,4
126272,309207,4
157920,299250,4
136951,315651,4
142899,302309,4
133808,303791,4
139513,304491,4
126282,321020,4
136347,311376,4
131964,298819,4
137267,306718,4
143401,315972,4
140601,308220,4
149516,305232,4
141073,288586,4
112731,297774,4
135077,309817,4
151179,292026,4
150498,305321,4
159844,305063,4
132581,303069,4
153398,300719,4
141706,318450,4
147070,293146,4
143167,317288,4
137025,406583,5
137285,409028,5
146310,388359,5
144918,394658,5
171224,414076,5
126012,405917,5
147887,420362,5
150954,396587,5
146840,398303,5
142065,397978,5
146232,398472,5
112182,411246,5
147912,410438,5
143752,440940,5
149381,413551,5
136663,378782,5
140638,393365,5
139196,402696,5
125272,392774,5
156244,396890,5
119502,398891,5
140434,395550,5
132510,381810,5
147411,400313,5
140743,390173,5
118281,402790,5
153769,375038,5
132460,401362,5
125564,398114,5
132273,403563,5
146041,394731,5
136472,389040,5
112143,398087,5
154464,402417,5
136629,391034,5
149910,389150,5
150842,395692,5
144614,383013,5
140965,381719,5
154293,381285,5
125649,403061,5
133423,401663,5
127135,400463,5
135285,432241,5
125150,404357,5
153223,406490,5
141708,398114,5
145365,383826,5
146013,413153,5
156858,411818,5
133415,404454,5
126110,379490,5
128834,406756,5
145490,403420,5
141729,421346,5
142797,400662,5
142235,393106,5
137023,390588,5
122795,396789,5
141988,395642,5
156043,410937,5
128154,422509,5
150107,387839,5
153774,398237,5
131592,397787,5
139734,382128,5
142622,401780,5
150995,395065,5
150953,393997,5
141285,411831,5
141361,406608,5
134570,392674,5
141898,408694,5
122319,396127,5
145261,393861,5
163039,400074,5
151260,389961,5
125089,395800,5
152994,394962,5
123359,397004,5
152682,398918,5
140556,419742,5
125084,407566,5
129013,394981,5
142001,409430,5
149611,408331,5
132272,409459,5
128736,400383,5
133333,386503,5
147384,406279,5
148944,403734,5
140782,390037,5
154508,418867,5
138803,396523,5
146259,408410,5
130536,389744,5
142812,414100,5
142343,397326,5
135432,394646,5
136404,408471,5
187658,338781,6
207029,333531,6
208353,330501,6
191213,332071,6
214802,343319,6
184023,332626,6
181628,340157,6
177238,329535,6
177590,308969,6
194217,326882,6
185877,331288,6
197608,323426,6
193057,329563,6
183674,314895,6
185549,323223,6
181435,321911,6
192099,327739,6
187611,334577,6
198273,335747,6
159715,340163,6
208293,340268,6
178759,325532,6
198284,345430,6
171427,330748,6
196603,320183,6
177926,320449,6
213407,320674,6
190364,317140,6
190997,342968,6
182053,327293,6
186179,340086,6
190332,324869,6
190238,344288,6
188266,333455,6
176665,320422,6
178297,337861,6
194321,336081,6
194280,314449,6
181567,315959,6
207296,331560,6
190243,322981,6
204636,324942,6
183030,337571,6
206024,333145,6
192576,340553,6
196542,333023,6
177243,344459,6
190845,326487,6
208804,331601,6
190240,329365,6
190818,331336,6
199413,319178,6
197048,337025,6
189126,323604,6
192993,319914,6
197397,355702,6
190062,319636,6
179795,306937,6
201393,327197,6
192276,321239,6
190692,348092,6
201372,335195,6
172141,332581,6
202093,326074,6
191708,329434,6
195052,311958,6
199546,323520,6
174062,340848,6
209272,318191,6
188654,322212,6
167281,334885,6
173585,333015,6
202727,337963,6
191801,339322,6
189461,326701,6
193113,353761,6
180240,328534,6
193650,338896,6
184899,328600,6
192616,332620,6
206005,315627,6
196315,333783,6
204041,327182,6
201783,315348,6
191003,332797,6
188293,306823,6
197109,333916,6
178321,340052,6
188701,323806,6
195416,334339,6
195568,333232,6
183915,323269,6
192279,330885,6
190076,318149,6
178434,336756,6
180831,339673,6
185663,329665,6
200683,324816,6
197250,349946,6
203243,312853,6
254370,280085,7
248888,292555,7
251269,313208,7
253095,316844,7
214886,315379,7
244704,289139,7
240388,292369,7
240383,298624,7
232754,300348,7
223777,298863,7
230336,307668,7
243725,300151,7
240597,310372,7
245892,303811,7
247818,302790,7
228889,295172,7
239850,304557,7
245048,308998,7
231740,313521,7
254611,305859,7
248784,284507,7
236214,318465,7
240922,294452,7
246208,307112,7
233455,271530,7
221140,324445,7
244295,288380,7
240706,292970,7
227895,296502,7
253645,303197,7
245242,289462,7
239492,309897,7
245696,279796,7
240988,299732,7
233896,300996,7
222865,296743,7
235714,281762,7
243472,303300,7
230151,290346,7
229824,306461,7
253531,297762,7
246819,308207,7
247221,307236,7
218514,302382,7
234491,302379,7
252133,297675,7
243392,307015,7
219554,290806,7
248876,298655,7
240893,298842,7
250526,295829,7
222535,295709,7
249058,294530,7
235731,305347,7
244431,314609,7
220038,310891,7
245301,286923,7
216132,301077,7
243185,303974,7
240057,291395,7
240637,298416,7
248610,306857,7
235979,290279,7
235900,299644,7
241950,309198,7
253941,299152,7
235322,310550,7
232875,304571,7
225552,293124,7
255976,314920,7
247167,301969,7
244190,286209,7
254398,292296,7
242269,289858,7
233150,276765,7
236280,298849,7
246675,302306,7
259639,305131,7
247073,304750,7
237388,304487,7
239936,292318,7
244234,288982,7
237097,303257,7
224532,293306,7
232569,301168,7
232989,294138,7
229223,297516,7
234735,310598,7
240569,293904,7
230296,274547,7
237013,296093,7
248733,301882,7
245013,311212,7
244466,296806,7
238442,299851,7
245005,305287,7
232924,306096,7
238741,310933,7
217210,290926,7
243179,305521,7
214196,386376,0
221048,408366,0
233037,406494,0
214946,391969,0
235333,390172,0
219584,397442,0
214226,398682,0
226850,400708,0
209977,414907,0
215456,414252,0
216539,392677,0
211273,407619,0
226312,409101,0
229760,408823,0
213416,406238,0
227832,404624,0
209740,396483,0
225559,393562,0
211429,402722,0
211377,406271,0
230418,406706,0
215919,385043,0
208276,395395,0
220475,404657,0
210032,399853,0
201562,396186,0
216767,397643,0
202593,390912,0
218412,410694,0
196048,397263,0
212313,388990,0
216473,401512,0
216611,390248,0
220820,402129,0
207942,397872,0
221409,408787,0
221736,386293,0
212908,398756,0
255805,402781,0
231861,392281,0
229251,400034,0
220139,405467,0
201364,388321,0
211415,405039,0
213990,413526,0
222526,400385,0
211922,381871,0
222205,396276,0
228069,416815,0
216788,392502,0
207272,410149,0
221505,396456,0
223753,392008,0
205797,400407,0
232022,396811,0
219591,407940,0
213031,396667,0
215407,385709,0
229198,395908,0
220005,388075,0
218726,415602,0
213333,406760,0
223029,405597,0
209665,410480,0
222037,400540,0
254088,396603,0
219275,378966,0
213775,413544,0
228046,395971,0
212732,404320,0
213786,399463,0
217533,404514,0
218704,397771,0
222195,393230,0
224987,406896,0
221021,414292,0
210942,387324,0
216656,416927,0
217143,418849,0
216990,407424,0
233820,409909,0
243820,391269,0
213923,407312,0
220728,403946,0
224327,413129,0
233387,411209,0
221884,399822,0
218525,405846,0
224441,407292,0
206674,391209,0
222455,407925,0
215823,398491,0
203026,400514,0
213852,409260,0
217049,404920,0
218990,412773,0
213767,393738,0
226754,394768,0
221605,396515,0
207319,397961,0
181508,439113,9
190834,439155,9
181045,445015,9
187295,444791,9
187819,437005,9
186940,438817,9
179669,442176,9
179685,440175,9
183308,444457,9
188697,444742,9
182093,441783,9
181892,440363,9
189113,436397,9
180188,442571,9
190957,440695,9
176759,437986,9
192343,443237,9
185446,441902,9
191388,435523,9
188728,436487,9
187470,443996,9
190690,442078,9
178183,443820,9
176532,443489,9
182843,436698,9
176790,440934,9
179920,442879,9
184552,439037,9
190597,444917,9
186643,444938,9
191583,440600,9
176117,440238,9
183835,439409,9
194639,439388,9
188642,445884,9
177759,438784,9
189670,444008,9
194859,440807,9
182094,443191,9
180299,442165,9
187201,437794,9
194105,444345,9
182079,437602,9
193183,442479,9
187477,442475,9
183391,439936,9
189704,445670,9
187206,438959,9
185685,440934,9
183036,436789,9
181190,439999,9
176364,435915,9
178413,445176,9
187646,439074,9
182001,436781,9
179309,443932,9
196377,440464,9
189161,445408,9
185377,442678,9
179774,437213,9
189406,436591,9
192921,439911,9
192545,441644,9
189237,444191,9
175788,436070,9
183486,440492,9
182330,446219,9
196058,437602,9
180448,442299,9
194211,444272,9
179776,436250,9
189975,440434,9
184060,438605,9
192393,437333,9
179211,442021,9
184992,442019,9
187535,440980,9
181280,442476,9
178895,443920,9
186201,436693,9
185564,441419,9
190260,440825,9
191542,440931,9
193543,438881,9
192737,437270,9
196027,441196,9
175528,444753,9
190435,436532,9
187135,439305,9
188800,440344,9
181407,440737,9
195489,445619,9
183253,440485,9
189428,440607,9
189947,446137,9
194921,441619,9
176763,444601,9
183868,442903,9
185942,443386,9
189647,438216,9
187039,268453,10
183364,266111,10
191696,273433,10
181960,275626,10
181192,266187,10
182795,276094,10
189337,270395,10
190807,275030,10
189610,271901,10
186667,268401,10
187856,266562,10
187731,269575,10
189463,274786,10
178822,276035,10
194562,271386,10
176069,271362,10
187083,275218,10
195342,267364,10
185936,269674,10
185154,271574,10
177753,274800,10
184724,268011,10
180135,276177,10
176492,267735,10
181280,276370,10
189397,271585,10
181285,274160,10
189370,274943,10
194310,273308,10
184104,270969,10
187691,273998,10
192107,268080,10
189855,271088,10
192155,269538,10
186901,270830,10
191848,273117,10
186332,274854,10
186907,272795,10
187880,269779,10
189398,271157,10
185447,276387,10
194377,271195,10
179381,269001,10
180257,273486,10
181975,272246,10
185414,272079,10
187106,273652,10
186666,273241,10
192486,271363,10
186970,274279,10
187014,272129,10
186100,272658,10
179125,268482,10
183733,277243,10
182559,273693,10
175775,268224,10
194688,270199,10
184435,267435,10
189402,267341,10
176587,269366,10
194338,266738,10
176532,269201,10
185881,274670,10
188064,275194,10
191803,275465,10
181107,270461,10
180782,268573,10
195632,270353,10
194708,274540,10
194093,269945,10
191203,272889,10
179320,272908,10
183928,268553,10
192242,266297,10
184926,269677,10
182844,271637,10
194366,268046,10
188796,267573,10
192691,267675,10
194230,274331,10
188225,274300,10
192806,276881,10
190635,271502,10
194318,276414,10
184696,270027,10
176764,267403,10
190564,268906,10
183720,265872,10
183580,271574,10
179626,272257,10
178088,267492,10
195250,275594,10
182643,270710,10
195360,271114,10
195029,275612,10
182598,275757,10
185464,273428,10
180473,274191,10
190336,272578,10
178930,270786,10
256189,356673,11
256342,357501,11
264480,357135,11
267788,353583,11
267255,360227,11
255844,356189,11
268371,358006,11
266817,357149,11
267669,358734,11
251598,353930,11
267604,353784,11
258771,352018,11
259543,359613,11
266368,359936,11
264356,358050,11
268070,355464,11
251656,355025,11
263230,357751,11
257803,353100,11
254541,358966,11
267979,353811,11
263661,351171,11
249335,360856,11
255331,355493,11
249383,353277,11
256514,360509,11
261234,357733,11
258130,356771,11
256714,359900,11
269202,355443,11
268770,357083,11
266439,351226,11
252613,359541,11
253008,354849,11
264280,361842,11
256984,357107,11
268227,355286,11
265299,356114,11
263469,355769,11
264819,357298,11
260969,355812,11
254984,352070,11
257474,354343,11
262699,351331,11
261320,356326,11
253092,356740,11
255631,357013,11
249495,353243,11
259398,359806,11
259386,352660,11
252646,356328,11
250570,358023,11
268698,354775,11
259200,351716,11
251991,358998,11
266175,354253,11
259677,360185,11
259266,356642,11
267690,359168,11
266983,358640,11
257920,356935,11
264581,351684,11
252071,360674,11
266321,361218,11
259146,359608,11
258019,360212,11
265788,358705,11
263704,356170,11
265016,357449,11
260779,356768,11
268875,356051,11
260441,358654,11
263673,360234,11
262780,358122,11
254955,358396,11
255007,359692,11
262675,358486,11
264754,354853,11
263224,357256,11
266860,359677,11
249601,352671,11
265239,357384,11
262629,356876,11
255941,359271,11
267837,358871,11
252404,360462,11
251871,355333,11
259867,358855,11
251278,351613,11
262239,353382,11
258505,351181,11
253588,356293,11
254247,357466,11
268883,358836,11
267041,357390,11
251419,354192,11
266253,351998,11
263012,352503,11
267519,360006,11
269092,358120,11
108349,351597,8
116483,358296,8
114093,352544,8
121594,353750,8
104292,359709,8
106854,355420,8
117855,353183,8
121025,353010,8
112112,355826,8
103636,357846,8
102941,359838,8
120438,355238,8
117940,352731,8
103402,355638,8
119939,358521,8
122483,351207,8
121913,358825,8
106225,351326,8
113075,357668,8
109314,354529,8
108368,352166,8
117335,358216,8
103358,359753,8
103655,356631,8
103697,361403,8
113387,356133,8
120750,359198,8
120191,356655,8
117671,356979,8
116570,358795,8
111128,360008,8
106757,358440,8
113592,360860,8
115170,353643,8
111188,356271,8
110268,351762,8
121622,354399,8
117550,357866,8
114509,359409,8
111446,361001,8
111982,353449,8
120536,351971,8
109056,354848,8
109497,351125,8
113006,360239,8
116886,352271,8
106377,361977,8
103565,355049,8
101924,361463,8
104316,354260,8
110692,350940,8
108528,352899,8
120732,357951,8
118172,360301,8
102167,360342,8
121727,361208,8
106768,359259,8
117859,354237,8
107675,354698,8
104341,352355,8
116442,355151,8
119044,352420,8
120932,351418,8
113998,354428,8
102036,358271,8
109985,352444,8
116145,354282,8
108703,357287,8
103216,351152,8
106035,356049,8
117713,355842,8
114809,357953,8
121391,351698,8
121042,354321,8
105419,356222,8
121158,358214,8
117066,358082,8
120986,355792,8
112320,354517,8
108881,354627,8
107588,352528,8
105857,354759,8
102208,354878,8
113766,357933,8
113140,356862,8
110386,358511,8
119661,357787,8
111925,350925,8
113497,352141,8
111536,360389,8
117254,352775,8
112657,353681,8
115368,354572,8
103295,355001,8
121303,359764,8
117233,360458,8
120205,357148,8
111929,356597,8
103555,353481,8
116423,353948,8
