@relation noise datasets
@attribute f1 numeric
@attribute f2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,-1}

@data
0.12352,0.24955,0
0.12545,0.25047,0
0.1331,0.25062,0
0.12054,0.24668,0
0.12945,0.2545,0
0.12264,0.23803,0
0.1249,0.25,0
0.12204,0.25305,0
0.13059,0.24413,0
0.12852,0.25198,0
0.12193,0.2544,0
0.12399,0.25115,0
0.11875,0.24852,0
0.12372,0.25148,0
0.12073,0.2513,0
0.13112,0.25819,0
0.12919,0.25815,0
0.13875,0.26577,0
0.12703,0.24313,0
0.13084,0.2698,0
0.12589,0.25279,0
0.13565,0.25252,0
0.12945,0.25146,0
0.11793,0.25069,0
0.12602,0.25282,0
0.12862,0.24739,0
0.13136,0.24699,0
0.12062,0.24877,0
0.12778,0.25365,0
0.12907,0.2438,0
0.12123,0.24129,0
0.12913,0.25522,0
0.12305,0.25228,0
0.11681,0.2511,0
0.1213,0.25452,0
0.12294,0.24408,0
0.11704,0.25051,0
0.12235,0.25064,0
0.12694,0.26149,0
0.12898,0.24452,0
0.13666,0.2465,0
0.11729,0.24413,0
0.13806,0.24318,0
0.12841,0.25325,0
0.11997,0.24983,0
0.11942,0.25224,0
0.11799,0.25022,0
0.13296,0.24647,0
0.12151,0.25103,0
0.12488,0.25481,0
0.11715,0.25986,0
0.13072,0.25808,0
0.12897,0.2496,0
0.12356,0.25267,0
0.12292,0.25438,0
0.12407,0.25041,0
0.12174,0.25899,0
0.13074,0.25496,0
0.11978,0.24151,0
0.12611,0.24328,0
0.11823,0.24821,0
0.12341,0.24593,0
0.12424,0.24334,0
0.12093,0.25044,0
0.12109,0.24684,0
0.12616,0.25538,0
0.13713,0.25969,0
0.12981,0.25433,0
0.13355,0.25943,0
0.1415,0.24913,0
0.12209,0.25105,0
0.12441,0.25355,0
0.13348,0.2438,0
0.13128,0.25298,0
0.13325,0.25802,0
0.14518,0.24863,0
0.12263,0.25061,0
0.1276,0.24994,0
0.12379,0.25502,0
0.1194,0.24313,0
0.12196,0.25504,0
0.13319,0.24895,0
0.13089,0.24851,0
0.12728,0.25789,0
0.12519,0.2431,0
0.12107,0.25173,0
0.12941,0.24978,0
0.13445,0.25023,0
0.12351,0.25405,0
0.13674,0.2542,0
0.12843,0.24566,0
0.12649,0.25387,0
0.12932,0.25145,0
0.13028,0.2562,0
0.13321,0.25661,0
0.1295,0.25765,0
0.12281,0.25091,0
0.12932,0.25609,0
0.14224,0.25078,0
0.11871,0.26245,0
0.11926,0.24952,0
0.12975,0.24651,0
0.12954,0.25425,0
0.12313,0.24597,0
0.12782,0.24488,0
0.11851,0.25002,0
0.14263,0.2448,0
0.13646,0.2498,0
0.12596,0.25537,0
0.12618,0.25309,0
0.12777,0.253,0
0.11811,0.23777,0
0.12708,0.24507,0
0.12744,0.25128,0
0.1299,0.25396,0
0.12675,0.25677,0
0.13743,0.25005,0
0.1258,0.26022,0
0.12813,0.25111,0
0.12936,0.25387,0
0.133,0.25373,0
0.12958,0.25066,0
0.11513,0.24368,0
0.12055,0.24988,0
0.12797,0.24498,0
0.1296,0.25471,0
0.12501,0.2515,0
0.13115,0.25019,0
0.12538,0.25547,0
0.11648,0.2564,0
0.12643,0.253,0
0.11655,0.25178,0
0.13258,0.24114,0
0.12658,0.25256,0
0.12288,0.25073,0
0.12547,0.25658,0
0.12851,0.23979,0
0.12171,0.24014,0
0.12761,0.25385,0
0.13473,0.25244,0
0.12717,0.25286,0
0.13131,0.24635,0
0.12584,0.24927,0
0.12699,0.24922,0
0.12722,0.24785,0
0.13166,0.24996,0
0.12716,0.24468,0
0.13438,0.24855,0
0.13164,0.24978,0
0.11576,0.25785,0
0.12449,0.25276,0
0.13119,0.2556,0
0.12713,0.23838,0
0.14046,0.25886,0
0.11739,0.25392,0
0.12591,0.25664,0
0.12271,0.25439,0
0.13306,0.25355,0
0.12853,0.24951,0
0.13036,0.24525,0
0.124,0.26421,0
0.12282,0.24879,0
0.12749,0.25227,0
0.11374,0.24563,0
0.1249,0.25762,0
0.12939,0.24319,0
0.12961,0.24552,0
0.11691,0.24887,0
0.13271,0.25895,0
0.1278,0.25198,0
0.13107,0.2539,0
0.1209,0.25477,0
0.12962,0.25395,0
0.11809,0.26126,0
0.12993,0.24605,0
0.123,0.2461,0
0.12161,0.24496,0
0.12976,0.2592,0
0.12267,0.25677,0
0.12021,0.24752,0
0.1359,0.25593,0
0.13242,0.25612,0
0.12442,0.24318,0
0.12548,0.25279,0
0.12528,0.24907,0
0.11641,0.25058,0
0.12857,0.2545,0
0.12305,0.25124,0
0.11378,0.25297,0
0.11858,0.25531,0
0.12464,0.25286,0
0.12147,0.24805,0
0.13183,0.24357,0
0.12648,0.24833,0
0.12689,0.25803,0
0.12756,0.2533,0
0.12648,0.24849,0
0.1234,0.24731,0
0.12511,0.24549,0
0.1193,0.25496,0
0.12165,0.25756,0
0.12622,0.25808,0
0.13046,0.24455,0
0.12221,0.24609,0
0.12161,0.24525,0
0.1322,0.24983,0
0.12024,0.24467,0
0.12771,0.252,0
0.12457,0.25099,0
0.12854,0.24315,0
0.11989,0.25855,0
0.11891,0.2533,0
0.12247,0.25368,0
0.13036,0.25172,0
0.11936,0.2453,0
0.12535,0.2476,0
0.12877,0.25454,0
0.13038,0.2511,0
0.13529,0.25071,0
0.11974,0.25025,0
0.12777,0.24607,0
0.12964,0.24688,0
0.12496,0.26323,0
0.12365,0.24982,0
0.12616,0.25033,0
0.072279,0.47747,1
0.051884,0.47297,1
0.067083,0.46489,1
0.0661,0.46452,1
0.065974,0.46056,1
0.074499,0.47676,1
0.062773,0.46924,1
0.065692,0.4608,1
0.067848,0.45963,1
0.06494,0.47029,1
0.071386,0.47049,1
0.069184,0.47059,1
0.063448,0.45841,1
0.061138,0.46067,1
0.083139,0.46832,1
0.073969,0.474,1
0.070472,0.47094,1
0.065374,0.46527,1
0.055884,0.4678,1
0.073523,0.4578,1
0.06799,0.45779,1
0.071868,0.46175,1
0.070841,0.47131,1
0.063195,0.45434,1
0.063841,0.47334,1
0.067982,0.4661,1
0.060501,0.4651,1
0.063362,0.46786,1
0.063537,0.47874,1
0.078569,0.47025,1
0.059555,0.46963,1
0.076671,0.4752,1
0.069464,0.46989,1
0.05478,0.46691,1
0.068336,0.46473,1
0.077235,0.464,1
0.070399,0.46959,1
0.06394,0.46493,1
0.067479,0.47565,1
0.059923,0.47684,1
0.069654,0.47039,1
0.067149,0.45777,1
0.079833,0.45569,1
0.075274,0.45173,1
0.068218,0.45811,1
0.065811,0.45576,1
0.069011,0.46236,1
0.065684,0.46221,1
0.064368,0.46868,1
0.072182,0.46327,1
0.069968,0.46118,1
0.069421,0.47139,1
0.066591,0.46348,1
0.062569,0.47401,1
0.074485,0.46594,1
0.061602,0.46051,1
0.069792,0.46785,1
0.067059,0.469,1
0.075181,0.47484,1
0.066505,0.47056,1
0.063841,0.46927,1
0.065074,0.45763,1
0.082127,0.46502,1
0.067404,0.46475,1
0.07887,0.46136,1
0.06307,0.46088,1
0.066054,0.45464,1
0.059357,0.46502,1
0.065506,0.46402,1
0.075629,0.45499,1
0.066346,0.45478,1
0.066085,0.47556,1
0.063105,0.45716,1
0.068786,0.47145,1
0.06122,0.46675,1
0.067964,0.46541,1
0.066497,0.46577,1
0.06001,0.46714,1
0.059999,0.46276,1
0.061752,0.46281,1
0.076349,0.46107,1
0.071265,0.47378,1
0.064883,0.46617,1
0.07033,0.46324,1
0.07317,0.46094,1
0.066495,0.46604,1
0.071106,0.46327,1
0.069926,0.45973,1
0.072977,0.46159,1
0.069928,0.48251,1
0.065357,0.46131,1
0.06596,0.46324,1
0.072893,0.46379,1
0.063508,0.48041,1
0.067807,0.45797,1
0.062581,0.47218,1
0.06907,0.4694,1
0.065669,0.45687,1
0.067109,0.46309,1
0.069111,0.46769,1
0.069813,0.4649,1
0.064043,0.4556,1
0.071003,0.48007,1
0.071582,0.4623,1
0.071239,0.46807,1
0.080897,0.4666,1
0.067809,0.46085,1
0.062361,0.46583,1
0.071197,0.45604,1
0.066319,0.46589,1
0.072576,0.45884,1
0.070586,0.46818,1
0.071297,0.46696,1
0.070063,0.46441,1
0.066521,0.45837,1
0.065297,0.46917,1
0.071187,0.46854,1
0.072001,0.47002,1
0.062645,0.45549,1
0.062787,0.46194,1
0.061793,0.45905,1
0.067291,0.47287,1
0.068377,0.46688,1
0.070981,0.4703,1
0.062048,0.46414,1
0.072462,0.46283,1
0.068299,0.46667,1
0.068269,0.46305,1
0.066324,0.46623,1
0.071475,0.46152,1
0.065151,0.46175,1
0.076052,0.45247,1
0.064791,0.46617,1
0.073578,0.46439,1
0.067767,0.46016,1
0.064398,0.47333,1
0.069405,0.468,1
0.059499,0.46515,1
0.071005,0.46937,1
0.069164,0.47069,1
0.074002,0.46049,1
0.069349,0.4572,1
0.065586,0.45431,1
0.065617,0.46225,1
0.065055,0.4614,1
0.069415,0.46293,1
0.076618,0.45597,1
0.066124,0.46215,1
0.060103,0.46872,1
0.065601,0.4717,1
0.064671,0.46629,1
0.067533,0.45833,1
0.078034,0.46873,1
0.072376,0.45681,1
0.06166,0.46401,1
0.069465,0.46385,1
0.070909,0.45645,1
0.070999,0.46361,1
0.067329,0.46839,1
0.062785,0.47355,1
0.070652,0.47038,1
0.064611,0.46537,1
0.063194,0.46082,1
0.062009,0.45888,1
0.075047,0.46309,1
0.072957,0.45493,1
0.077031,0.4618,1
0.076339,0.46225,1
0.071229,0.45283,1
0.070129,0.46275,1
0.077088,0.46603,1
0.065689,0.47008,1
0.068376,0.47177,1
0.069256,0.46494,1
0.06361,0.47406,1
0.069259,0.46846,1
0.055968,0.45859,1
0.069134,0.46626,1
0.067119,0.46288,1
0.069293,0.47079,1
0.074214,0.46119,1
0.065208,0.4671,1
0.069057,0.46985,1
0.072635,0.46709,1
0.073535,0.45886,1
0.074945,0.46487,1
0.069303,0.46021,1
0.065667,0.47152,1
0.077549,0.46836,1
0.065775,0.46836,1
0.069394,0.46785,1
0.06767,0.45703,1
0.06821,0.45887,1
0.059151,0.467,1
0.068433,0.46989,1
0.078465,0.46286,1
0.069178,0.46521,1
0.06987,0.4706,1
0.06571,0.46919,1
0.05417,0.46688,1
0.064506,0.46232,1
0.057409,0.4768,1
0.070687,0.46674,1
0.070909,0.4759,1
0.071826,0.46884,1
0.066763,0.45786,1
0.0677,0.46307,1
0.068624,0.4623,1
0.069037,0.46088,1
0.064874,0.47148,1
0.057086,0.46908,1
0.075475,0.4671,1
0.076711,0.47823,1
0.062802,0.45661,1
0.076537,0.47215,1
0.074007,0.45974,1
0.074712,0.46743,1
0.073723,0.47858,1
0.064218,0.47013,1
0.071525,0.46109,1
0.062746,0.45783,1
0.059628,0.46351,1
0.067874,0.46647,1
0.075637,0.47164,1
0.069458,0.46704,1
0.067864,0.45817,1
0.063445,0.46276,1
0.068376,0.4709,1
0.067155,0.47222,1
0.074198,0.45504,1
0.060152,0.46891,1
0.068696,0.46191,1
0.069745,0.46426,1
0.064056,0.46612,1
0.072526,0.46663,1
0.060553,0.47292,1
0.072946,0.47348,1
0.077034,0.45776,1
0.26099,0.71287,2
0.24213,0.72221,2
0.24875,0.70323,2
0.25139,0.69897,2
0.24514,0.71136,2
0.24941,0.70985,2
0.24364,0.70661,2
0.25495,0.7062,2
0.24919,0.70032,2
0.24699,0.69593,2
0.24419,0.71201,2
0.25119,0.70036,2
0.25905,0.69975,2
0.24656,0.70953,2
0.24569,0.7026,2
0.24449,0.71251,2
0.25195,0.71251,2
0.25416,0.69897,2
0.24931,0.70261,2
0.25692,0.7153,2
0.24509,0.71255,2
0.24154,0.70276,2
0.24669,0.70631,2
0.24356,0.71109,2
0.24836,0.70222,2
0.24578,0.70464,2
0.26396,0.70216,2
0.2652,0.71754,2
0.25143,0.70676,2
0.25504,0.70448,2
0.25007,0.70055,2
0.25376,0.70575,2
0.23519,0.70342,2
0.24595,0.71069,2
0.24857,0.70838,2
0.24334,0.71621,2
0.23908,0.71042,2
0.25136,0.7009,2
0.24519,0.70835,2
0.24576,0.70032,2
0.25115,0.7117,2
0.24621,0.71119,2
0.23791,0.70436,2
0.25217,0.70428,2
0.25186,0.71728,2
0.25295,0.71272,2
0.24659,0.70572,2
0.23715,0.70725,2
0.2513,0.7092,2
0.24511,0.70423,2
0.26263,0.71461,2
0.25324,0.70321,2
0.23832,0.70687,2
0.25164,0.70688,2
0.25271,0.71048,2
0.25026,0.71817,2
0.24173,0.71014,2
0.24631,0.70053,2
0.24362,0.71264,2
0.24491,0.71465,2
0.23104,0.72082,2
0.24758,0.70806,2
0.24188,0.70984,2
0.25634,0.70482,2
0.24723,0.71393,2
0.24758,0.70904,2
0.24283,0.69531,2
0.25426,0.71219,2
0.23698,0.70318,2
0.25238,0.70552,2
0.23675,0.70122,2
0.25178,0.71309,2
0.25357,0.71356,2
0.25876,0.69876,2
0.25156,0.70847,2
0.24896,0.70602,2
0.24778,0.70805,2
0.24997,0.71343,2
0.24703,0.70864,2
0.25857,0.69825,2
0.2519,0.70735,2
0.24361,0.70822,2
0.26061,0.70701,2
0.25142,0.70721,2
0.2503,0.71172,2
0.24617,0.70446,2
0.24995,0.7071,2
0.24894,0.70819,2
0.25295,0.70131,2
0.2397,0.70347,2
0.25042,0.70741,2
0.25236,0.72212,2
0.24537,0.70471,2
0.25022,0.70509,2
0.25053,0.70148,2
0.25332,0.69839,2
0.25398,0.71597,2
0.25331,0.7025,2
0.24667,0.69994,2
0.24757,0.70653,2
0.24981,0.71218,2
0.24508,0.71269,2
0.24378,0.70639,2
0.24725,0.70909,2
0.24715,0.71723,2
0.25695,0.70689,2
0.24888,0.70542,2
0.2377,0.70142,2
0.25241,0.70731,2
0.24003,0.70691,2
0.26018,0.70023,2
0.24946,0.70692,2
0.24439,0.70408,2
0.26205,0.71257,2
0.25448,0.70852,2
0.25522,0.71347,2
0.25022,0.70777,2
0.2449,0.7097,2
0.2487,0.71365,2
0.2631,0.712,2
0.24212,0.70154,2
0.24227,0.69579,2
0.2547,0.70749,2
0.25438,0.71201,2
0.24295,0.70005,2
0.23948,0.70664,2
0.25376,0.7019,2
0.25626,0.70856,2
0.24454,0.69831,2
0.24459,0.71622,2
0.25166,0.70052,2
0.23954,0.71071,2
0.24363,0.70183,2
0.24709,0.70403,2
0.25059,0.70883,2
0.2524,0.70244,2
0.24239,0.71489,2
0.2493,0.70054,2
0.25793,0.7095,2
0.24595,0.71003,2
0.25489,0.71581,2
0.25009,0.7097,2
0.24801,0.69398,2
0.25699,0.70825,2
0.25538,0.693,2
0.24847,0.71192,2
0.25723,0.70573,2
0.24717,0.71613,2
0.24683,0.70981,2
0.25452,0.70664,2
0.24911,0.71533,2
0.24575,0.708,2
0.24085,0.70754,2
0.24923,0.70756,2
0.25681,0.70716,2
0.24157,0.71194,2
0.26004,0.70549,2
0.24914,0.7068,2
0.25444,0.70876,2
0.25253,0.70786,2
0.24726,0.70804,2
0.24972,0.69859,2
0.24589,0.71754,2
0.25631,0.71744,2
0.26115,0.70555,2
0.26119,0.71152,2
0.25066,0.71011,2
0.23867,0.71129,2
0.25236,0.70643,2
0.24952,0.70799,2
0.2523,0.69854,2
0.25731,0.70004,2
0.24191,0.69818,2
0.2478,0.71769,2
0.25006,0.70795,2
0.24811,0.70623,2
0.25496,0.70878,2
0.25135,0.71963,2
0.24985,0.70689,2
0.25184,0.71706,2
0.24865,0.70414,2
0.25209,0.70311,2
0.24199,0.71082,2
0.24242,0.69715,2
0.24867,0.70399,2
0.25532,0.71738,2
0.25017,0.71077,2
0.24365,0.70856,2
0.24819,0.70737,2
0.26875,0.70568,2
0.24984,0.70904,2
0.24464,0.69091,2
0.24242,0.70969,2
0.24223,0.7109,2
0.25345,0.70827,2
0.25313,0.70398,2
0.25657,0.70237,2
0.25215,0.70599,2
0.25214,0.70919,2
0.25753,0.70359,2
0.26131,0.71014,2
0.24089,0.71127,2
0.25136,0.71493,2
0.24358,0.72017,2
0.25071,0.70908,2
0.2526,0.70643,2
0.24661,0.71197,2
0.24399,0.70631,2
0.25014,0.70731,2
0.25049,0.71911,2
0.24312,0.70064,2
0.23736,0.7025,2
0.24027,0.70122,2
0.23985,0.70807,2
0.25085,0.71459,2
0.24905,0.71085,2
0.2421,0.70992,2
0.26158,0.70029,2
0.24667,0.70633,2
0.24217,0.71236,2
0.24732,0.70986,2
0.24498,0.70847,2
0.24553,0.6999,2
0.25202,0.71237,2
0.23694,0.70786,2
0.24689,0.70422,2
0.25847,0.70284,2
0.24446,0.69747,2
0.24901,0.71039,2
0.25195,0.7188,2
0.24493,0.71409,2
0.24836,0.7059,2
0.25131,0.70047,2
0.24696,0.70072,2
0.25061,0.70973,2
0.24864,0.70981,2
0.24591,0.70705,2
0.23885,0.71456,2
0.2437,0.7133,2
0.26176,0.71203,2
0.23848,0.70706,2
0.25489,0.70315,2
0.24285,0.7071,2
0.24743,0.70488,2
0.24498,0.70532,2
0.25127,0.71765,2
0.24453,0.70787,2
0.24951,0.71547,2
0.24744,0.71595,2
0.24047,0.70631,2
0.24663,0.70245,2
0.25142,0.70753,2
0.24224,0.71405,2
0.25455,0.70968,2
0.24934,0.69702,2
0.24965,0.70471,2
0.24329,0.70567,2
0.24251,0.70148,2
0.24521,0.71065,2
0.24623,0.70671,2
0.24192,0.70251,2
0.2428,0.71307,2
0.25439,0.71075,2
0.2577,0.71823,2
0.25536,0.70825,2
0.2503,0.71108,2
0.24536,0.71899,2
0.25242,0.71309,2
0.24484,0.70031,2
0.24909,0.70092,2
0.24681,0.69965,2
0.25227,0.7021,2
0.23688,0.69921,2
0.24386,0.7164,2
0.24128,0.70137,2
0.23587,0.71148,2
0.25481,0.71322,2
0.24351,0.7065,2
0.24247,0.71274,2
0.25166,0.69859,2
0.25148,0.70135,2
0.24318,0.71396,2
0.24301,0.71044,2
0.24811,0.71599,2
0.24635,0.70114,2
0.2441,0.7131,2
0.24167,0.70125,2
0.24826,0.71338,2
0.2469,0.70816,2
0.24992,0.70655,2
0.25064,0.707,2
0.25,0.70912,2
0.25665,0.70836,2
0.23949,0.69716,2
0.24642,0.70799,2
0.25077,0.69792,2
0.25438,0.70817,2
0.24594,0.70473,2
0.23908,0.71469,2
0.2517,0.70166,2
0.24772,0.70494,2
0.24843,0.71646,2
0.25282,0.7083,2
0.24777,0.70644,2
0.24388,0.70331,2
0.24802,0.71531,2
0.24946,0.6942,2
0.23856,0.71153,2
0.25667,0.70794,2
0.24434,0.71387,2
0.25001,0.7,2
0.24481,0.70106,2
0.24679,0.70644,2
0.25632,0.70771,2
0.24443,0.70925,2
0.24817,0.70649,2
0.23703,0.7083,2
0.24016,0.7033,2
0.25405,0.70587,2
0.2504,0.70527,2
0.24583,0.7137,2
0.24101,0.70946,2
0.24346,0.7167,2
0.24719,0.70466,2
0.23625,0.70754,2
0.25014,0.7071,2
0.23851,0.69553,2
0.24546,0.7054,2
0.24631,0.70626,2
0.24777,0.70044,2
0.24731,0.70591,2
0.24762,0.71888,2
0.25047,0.71691,2
0.24594,0.70794,2
0.23667,0.7151,2
0.25309,0.70555,2
0.25545,0.71156,2
0.25174,0.71123,2
0.24903,0.71605,2
0.25421,0.70908,2
0.24923,0.7137,2
0.24646,0.71163,2
0.24907,0.70411,2
0.24727,0.71115,2
0.24963,0.70187,2
0.24684,0.71126,2
0.25118,0.72033,2
0.25131,0.71736,2
0.25119,0.70804,2
0.24604,0.70818,2
0.24165,0.71382,2
0.24417,0.7091,2
0.25067,0.69983,2
0.2384,0.71605,2
0.24527,0.71428,2
0.25688,0.70819,2
0.25106,0.70673,2
0.24797,0.71033,2
0.24991,0.70795,2
0.24559,0.70145,2
0.25212,0.70229,2
0.24289,0.69937,2
0.2599,0.70919,2
0.25278,0.70739,2
0.24511,0.70639,2
0.24769,0.70664,2
0.24407,0.71148,2
0.23885,0.71339,2
0.23974,0.71007,2
0.25885,0.70953,2
0.25359,0.70798,2
0.25154,0.70952,2
0.23602,0.70837,2
0.25409,0.69371,2
0.25059,0.7059,2
0.2466,0.70663,2
0.24477,0.70781,2
0.26151,0.7094,2
0.24796,0.69576,2
0.25222,0.71147,2
0.24686,0.71638,2
0.23992,0.71035,2
0.24912,0.71068,2
0.25829,0.71039,2
0.24633,0.71376,2
0.25454,0.71034,2
0.24516,0.70372,2
0.24739,0.70579,2
0.25347,0.71792,2
0.24659,0.70921,2
0.24399,0.7081,2
0.24925,0.69971,2
0.24851,0.70773,2
0.25202,0.71005,2
0.25663,0.70492,2
0.24252,0.71047,2
0.24844,0.70637,2
0.24244,0.70824,2
0.25513,0.71717,2
0.24424,0.7129,2
0.24053,0.7124,2
0.26239,0.72484,2
0.2529,0.70439,2
0.25045,0.71066,2
0.25205,0.70761,2
0.23616,0.70744,2
0.23747,0.70186,2
0.25389,0.711,2
0.25005,0.70737,2
0.24529,0.71926,2
0.24004,0.70582,2
0.24044,0.70552,2
0.25305,0.70286,2
0.25073,0.70815,2
0.24319,0.7007,2
0.24654,0.71976,2
0.24835,0.70467,2
0.25063,0.70716,2
0.24271,0.70227,2
0.24668,0.70492,2
0.24953,0.70554,2
0.25164,0.70591,2
0.2449,0.71152,2
0.2462,0.71512,2
0.25187,0.71018,2
0.24263,0.71242,2
0.24075,0.71758,2
0.24478,0.71173,2
0.25088,0.70751,2
0.25244,0.70183,2
0.25057,0.7059,2
0.24811,0.70502,2
0.24393,0.70236,2
0.25716,0.70828,2
0.24885,0.71483,2
0.24509,0.71746,2
0.24803,0.71838,2
0.24671,0.7078,2
0.25145,0.69882,2
0.25421,0.71181,2
0.24772,0.70796,2
0.2509,0.70052,2
0.2455,0.70282,2
0.24576,0.7011,2
0.24643,0.70727,2
0.25373,0.69844,2
0.2522,0.70944,2
0.2514,0.70367,2
0.25203,0.70986,2
0.24649,0.70219,2
0.25734,0.70301,2
0.24938,0.70202,2
0.25671,0.71263,2
0.24279,0.70488,2
0.24147,0.70933,2
0.25157,0.70924,2
0.24047,0.71767,2
0.24471,0.70151,2
0.24083,0.69956,2
0.25352,0.69473,2
0.24832,0.70097,2
0.25384,0.70263,2
0.25737,0.70237,2
0.25488,0.71286,2
0.25327,0.70771,2
0.24951,0.70154,2
0.24139,0.69747,2
0.24302,0.70967,2
0.24061,0.70965,2
0.24657,0.70463,2
0.25577,0.70772,2
0.24227,0.70532,2
0.25302,0.70646,2
0.24199,0.7003,2
0.24375,0.70825,2
0.24702,0.69945,2
0.24721,0.70411,2
0.25233,0.70441,2
0.25001,0.7228,2
0.25507,0.71212,2
0.25245,0.70661,2
0.24646,0.70053,2
0.24986,0.70327,2
0.25782,0.71645,2
0.24072,0.70448,2
0.24923,0.70988,2
0.23291,0.71434,2
0.251,0.70805,2
0.25306,0.71392,2
0.25077,0.71224,2
0.25287,0.71601,2
0.23979,0.70876,2
0.2418,0.71616,2
0.24196,0.70566,2
0.25385,0.7017,2
0.24887,0.7176,2
0.25435,0.71076,2
0.24151,0.70626,2
0.26006,0.70595,2
0.24167,0.69841,2
0.25026,0.70827,2
0.25263,0.70663,2
0.24639,0.70863,2
0.24885,0.7061,2
0.25398,0.70701,2
0.24711,0.70084,2
0.24676,0.70519,2
0.2481,0.71306,2
0.25177,0.70814,2
0.24216,0.70601,2
0.2511,0.71326,2
0.2559,0.70986,2
0.24438,0.69769,2
0.24869,0.70685,2
0.24622,0.70422,2
0.25461,0.70378,2
0.24734,0.71178,2
0.24298,0.70333,2
0.23678,0.70801,2
0.24823,0.7073,2
0.25006,0.7134,2
0.26382,0.70736,2
0.24795,0.70605,2
0.23611,0.71107,2
0.25582,0.7046,2
0.25116,0.71102,2
0.24857,0.71459,2
0.24363,0.70721,2
0.23737,0.71402,2
0.24931,0.70393,2
0.24249,0.70066,2
0.25173,0.71515,2
0.24631,0.70795,2
0.25411,0.71076,2
0.25052,0.70389,2
0.25469,0.70922,2
0.24707,0.71098,2
0.24768,0.7017,2
0.2421,0.70124,2
0.24865,0.71438,2
0.23903,0.70204,2
0.25135,0.70898,2
0.24944,0.71199,2
0.25007,0.70401,2
0.25529,0.70586,2
0.24618,0.70646,2
0.24505,0.7029,2
0.24851,0.71016,2
0.24748,0.69882,2
0.25716,0.71506,2
0.24745,0.70087,2
0.25112,0.71043,2
0.23267,0.70739,2
0.19163,0.55253,3
0.1943,0.55528,3
0.18984,0.54977,3
0.18804,0.54331,3
0.19183,0.54787,3
0.20193,0.54393,3
0.19474,0.55194,3
0.19206,0.54228,3
0.18726,0.54603,3
0.1934,0.55284,3
0.20098,0.53907,3
0.19282,0.55201,3
0.20105,0.54519,3
0.186,0.54508,3
0.1909,0.53681,3
0.18361,0.54737,3
0.19269,0.54736,3
0.19592,0.55117,3
0.18985,0.5528,3
0.1903,0.54812,3
0.18678,0.55185,3
0.1875,0.5552,3
0.20925,0.54248,3
0.1962,0.53991,3
0.18929,0.54723,3
0.20715,0.5556,3
0.19666,0.55019,3
0.19419,0.54719,3
0.19562,0.54487,3
0.18099,0.54052,3
0.19005,0.54817,3
0.19269,0.54321,3
0.19893,0.54867,3
0.19443,0.54487,3
0.191,0.53919,3
0.18828,0.54415,3
0.19151,0.55083,3
0.19271,0.53272,3
0.19273,0.54833,3
0.19947,0.55558,3
0.18627,0.55605,3
0.19232,0.55018,3
0.19299,0.55372,3
0.18924,0.54176,3
0.20182,0.55896,3
0.18915,0.54603,3
0.1955,0.54865,3
0.19033,0.54924,3
0.19612,0.54673,3
0.19487,0.54956,3
0.19069,0.54555,3
0.19188,0.53966,3
0.19134,0.54161,3
0.19589,0.54521,3
0.1939,0.54994,3
0.18989,0.54306,3
0.19509,0.54262,3
0.17932,0.54569,3
0.19163,0.53411,3
0.19835,0.55678,3
0.19266,0.55286,3
0.19186,0.54406,3
0.18729,0.54398,3
0.20637,0.55231,3
0.17595,0.54275,3
0.19647,0.54965,3
0.18934,0.54843,3
0.18919,0.55115,3
0.19092,0.54887,3
0.19395,0.54976,3
0.18992,0.54224,3
0.18952,0.54361,3
0.1953,0.5522,3
0.19225,0.54425,3
0.19719,0.54486,3
0.18565,0.54224,3
0.19702,0.55321,3
0.18098,0.53857,3
0.18943,0.53708,3
0.18805,0.54254,3
0.20115,0.5334,3
0.18732,0.54982,3
0.19845,0.55005,3
0.1909,0.55588,3
0.19163,0.55338,3
0.18507,0.53841,3
0.18671,0.54795,3
0.18441,0.54463,3
0.18463,0.54746,3
0.19223,0.54211,3
0.19921,0.53943,3
0.19555,0.55081,3
0.19676,0.53689,3
0.19227,0.54496,3
0.19317,0.54487,3
0.18066,0.53762,3
0.18186,0.54155,3
0.19703,0.54435,3
0.1856,0.54066,3
0.19399,0.54434,3
0.18729,0.55201,3
0.19496,0.54912,3
0.19744,0.53721,3
0.19067,0.54821,3
0.19241,0.54633,3
0.19488,0.53795,3
0.18584,0.54672,3
0.18781,0.54774,3
0.18956,0.53757,3
0.19647,0.53904,3
0.18309,0.54954,3
0.19475,0.54265,3
0.19114,0.54394,3
0.19134,0.55058,3
0.1885,0.53903,3
0.20077,0.53845,3
0.18963,0.53436,3
0.20151,0.55053,3
0.19774,0.53777,3
0.19015,0.55168,3
0.19739,0.54616,3
0.19,0.55242,3
0.18271,0.55004,3
0.18939,0.54719,3
0.18513,0.54515,3
0.18907,0.54894,3
0.18966,0.55098,3
0.18528,0.54326,3
0.17904,0.54838,3
0.19239,0.56204,3
0.18942,0.55967,3
0.19595,0.54223,3
0.19825,0.54703,3
0.19696,0.55412,3
0.19302,0.55075,3
0.18266,0.5385,3
0.19967,0.54219,3
0.18754,0.5469,3
0.18189,0.55087,3
0.1912,0.55023,3
0.19672,0.54962,3
0.18735,0.54595,3
0.19056,0.54032,3
0.18297,0.54776,3
0.18363,0.55126,3
0.18352,0.55059,3
0.2056,0.54799,3
